propertyCode,latitude,longitude
106062082,40.4102488,-3.7117576
38196605,40.378117,-3.7419894
105075624,40.4075224,-3.7006863
105580949,40.4377042,-3.6878083
105521037,40.4400065,-3.6910075
105432214,40.4288713,-3.6811539
102777616,40.4368634,-3.623607
106226878,40.4061003,-3.6162199
106226878,40.4061003,-3.6162199
102654124,40.4249494,-3.674756
103348853,40.436419,-3.6810233
100367635,40.416916,-3.677473
103990661,40.4107431,-3.6959855
106295661,40.4829265,-3.7245071
105594410,40.4228988,-3.6765541
105449972,40.4407665,-3.6818687
99596854,40.4371429,-3.6836446
105047824,40.4241647,-3.6704236
98970567,40.415816,-3.6741705
35336440,40.4633371,-3.688422
104625810,40.4589393,-3.6695859
94520287,40.4828362,-3.6681545
104797646,40.426322,-3.6647319
105164974,40.4400597,-3.6640218
104596158,40.4557806,-3.6647861
105951964,40.4285957,-3.6441148
105977811,40.4150064,-3.6959142
105514440,40.4462701,-3.6710695
105265929,40.4297075,-3.7045795
105548922,40.4815003,-3.6633552
106256800,40.4552638,-3.5877199
106263783,40.4511341,-3.6800877
105098727,40.4075767,-3.6706264
104364341,40.4283559,-3.7077178
104800865,40.3990994,-3.5483682
104240193,40.4663443,-3.7033957
103916176,40.3990994,-3.5483682
104240189,40.4663443,-3.7033957
105799834,40.3990994,-3.5483682
106209644,40.4418861,-3.6388252
106341578,40.4225902,-3.6980948
105188391,40.3804888,-3.7150235
106106041,40.4091895,-3.6995163
105711000,40.4732977,-3.7047655
106347738,40.4303311,-3.6797603
104696940,40.4114147,-3.710654
105682413,40.4219572,-3.6862229
101395168,40.471162,-3.7500462
101395168,40.471162,-3.7500462
105523255,40.4578612,-3.7020611
102443886,40.4542149,-3.6898898
105168585,40.4651302,-3.6325158
106058089,40.4452001,-3.6079056
105328203,40.4842518,-3.66318
103815153,40.4364387,-3.6801901
102684554,40.4512949,-3.6795116
103059705,40.4243097,-3.6785957
102583034,40.4247113,-3.6785103
102584833,40.4282289,-3.6779591
105374179,40.3848517,-3.7348041
105570925,40.4988037,-3.6857588
100843480,40.4564508,-3.6819593
102405677,40.4389027,-3.626421
104989595,40.4623362,-3.6676993
102467979,40.424172,-3.6760789
105929864,40.3849649,-3.739839
102189591,40.4217142,-3.6748307
106343763,40.4627395,-3.7690282
106343794,40.4627395,-3.7690282
106343764,40.4627395,-3.7690282
106343788,40.4627395,-3.7690282
89025254,40.4563405,-3.6358865
106343789,40.4627395,-3.7690282
106343776,40.4627395,-3.7690282
106327372,40.3762984,-3.7478373
106343796,40.4627395,-3.7690282
106343786,40.4627395,-3.7690282
106343770,40.4627395,-3.7690282
106343777,40.4627395,-3.7690282
106343780,40.4627395,-3.7690282
106343754,40.4627395,-3.7690282
106343755,40.4627395,-3.7690282
106343778,40.4627395,-3.7690282
105193973,40.483341,-3.6945527
106343779,40.4627395,-3.7690282
98270519,40.4672813,-3.6667947
104595593,40.4229731,-3.6735855
105306822,40.45963,-3.6967908
105962129,40.4171234,-3.6757225
95798532,40.4134049,-3.6981866
105932913,40.467764,-3.6863285
105799684,40.4583606,-3.7107647
95642333,40.4241179,-3.6770676
106250244,40.4260239,-3.7049319
105581985,40.4425144,-3.696779
106240259,40.4831199,-3.6728615
25473186,40.4693779,-3.7841597
106335189,40.421464,-3.6158179
106347542,40.4316356,-3.6424105
106269224,40.427664,-3.6769318
105443399,40.4338016,-3.6659501
105165709,40.425198,-3.670579
105380526,40.4115987,-3.6925897
106096029,40.4364867,-3.7038188
105890453,40.4756272,-3.7208958
99449824,40.3975926,-3.670719
106240523,40.4619549,-3.6930515
106348069,40.3985176,-3.544627
106345960,40.3481814,-3.7020925
106345997,40.3481814,-3.7020925
106130123,40.461379,-3.7033678
106345926,40.3481814,-3.7020925
105354509,40.4385647,-3.7003102
105642431,40.420716,-3.7033871
104292614,40.4503011,-3.6157875
105290714,40.4422299,-3.7168609
105489630,40.4143625,-3.7028142
105222028,40.4640659,-3.69088
105191243,40.4574391,-3.6762876
104071408,40.4232351,-3.6871542
102704789,40.441981,-3.6801759
100935499,40.3902761,-3.6378494
106341801,40.4317103,-3.7007102
106334383,40.4168619,-3.6687446
106330416,40.4377054,-3.634275
105556346,40.4729846,-3.7225278
105898261,40.4039132,-3.6912866
106333904,40.380116,-3.6064849
105235991,40.4511153,-3.6966383
105810060,40.4544346,-3.6461734
103283712,40.4960158,-3.6531746
105975342,40.4608003,-3.6939004
104871272,40.4995569,-3.7070891
88584622,40.4757375,-3.8302691
102753222,40.4828362,-3.6681545
105777646,40.4609553,-3.7080125
102482662,40.4141653,-3.6931101
105706865,40.4534907,-3.7020244
104624643,40.4071847,-3.6693562
103904845,40.4399761,-3.6495387
106329739,40.346688,-3.6947533
106329745,40.346688,-3.6947533
105404608,40.3936689,-3.6961739
99885896,40.4259851,-3.7080427
106336185,40.4168505,-3.7128617
106240923,40.4755149,-3.6695013
105356745,40.4081475,-3.6406486
101932319,40.4107698,-3.6984775
105595562,40.4154404,-3.7020832
106138388,40.4254207,-3.6701082
106193031,40.4451081,-3.5880461
105384281,40.4440904,-3.617673
106078207,40.4237884,-3.6635042
106221276,40.4816711,-3.7159561
106159051,40.4957491,-3.6207778
105660168,40.4249941,-3.7128501
106334091,40.3990994,-3.5483682
106334308,40.3990994,-3.5483682
106334313,40.3990994,-3.5483682
106144167,40.4222967,-3.7043349
86350885,40.4216088,-3.7158449
105947481,40.4577063,-3.6926252
105292978,40.4076429,-3.6993281
106304692,40.4129468,-3.7146518
91759517,40.4201146,-3.7178565
105890444,40.3950875,-3.6985108
106292405,40.4318236,-3.7091875
105413336,40.40765,-3.7024494
105195927,40.4255691,-3.6956108
98567072,40.4722464,-3.7479362
104951325,40.3978115,-3.7007736
106333663,40.4944528,-3.7018807
106331222,40.3736535,-3.6172223
106018047,40.4031995,-3.7399293
106086118,40.3977089,-3.7678929
105992970,40.4706786,-3.7273166
105978229,40.4747311,-3.5748272
105206710,40.4059609,-3.6953645
103333071,40.4578037,-3.7067226
106107507,40.3840948,-3.7473273
105770619,40.4869803,-3.7035717
90971211,40.4310272,-3.7161817
104847444,40.4316966,-3.7136135
105041538,40.4239003,-3.702439
103636276,40.448242,-3.671371
104846978,40.4277135,-3.7036221
105735621,40.4519195,-3.6506556
103154865,40.4725708,-3.5966538
106119641,40.4389138,-3.6758462
97194709,40.4302112,-3.7181927
98269933,40.4297361,-3.7101616
105526724,40.4265972,-3.6692141
105737148,40.3766256,-3.7429828
103352499,40.4249551,-3.679256
102791060,40.428544,-3.7021771
101581055,40.4324027,-3.701746
104038199,40.5077413,-3.6932212
105930656,40.4172643,-3.6744512
106204988,40.4232916,-3.6663693
103157008,40.4297779,-3.6709153
105192135,40.4541422,-3.6959168
105764161,40.4116152,-3.7128253
106346595,40.4236873,-3.6997009
82208042,40.4429556,-3.5843227
106108729,40.4296737,-3.6254225
99902995,40.4246637,-3.6733997
105994350,40.4131818,-3.710841
105843204,40.4660036,-3.7014077
105788038,40.4449598,-3.5751625
106151609,40.367991,-3.6912354
105619734,40.4453827,-3.6413616
105778078,40.4096252,-3.7011458
105960797,40.4529195,-3.7095009
105994350,40.4131818,-3.710841
105843204,40.4660036,-3.7014077
106248751,40.4197434,-3.6726634
106210500,40.4481222,-3.7059782
106256997,40.4421693,-3.6757115
106068749,40.4183055,-3.6717151
106088736,40.4685258,-3.6962503
103490631,40.4266101,-3.6687939
105756024,40.4122469,-3.7089117
106007426,40.4161025,-3.6753124
102049879,40.446713,-3.6660271
105093822,40.4262455,-3.6833132
105556184,40.4424369,-3.6976488
106237982,40.3630219,-3.6025769
106071126,40.4093769,-3.6990858
36089316,40.4323064,-3.7147146
105292599,40.412979,-3.7008887
104885052,40.4173857,-3.6733563
106199611,40.4372456,-3.639833
106235842,40.4164209,-3.7100068
106026355,40.38837,-3.6506287
105845137,40.4244787,-3.6942977
101290617,40.4317494,-3.6791785
105077591,40.4354042,-3.7033795
105988866,40.3817512,-3.6305018
105788060,40.4449598,-3.5751625
106126541,40.4624839,-3.7962266
106138200,40.4161166,-3.6717916
106147362,40.4080197,-3.7051831
106341143,40.4158335,-3.7052556
102065571,40.4136826,-3.7211755
105728660,40.4118005,-3.670566
104214239,40.4170078,-3.7012326
106100680,40.3584934,-3.6866441
105856761,40.4401573,-3.7170633
106088345,40.3986227,-3.707054
104209163,40.4247814,-3.7260707
105579524,40.4320318,-3.6830717
105856761,40.4401573,-3.7170633
105658577,40.4440206,-3.6492172
106027905,40.4577201,-3.6954058
106105829,40.4498367,-3.7008195
105022980,40.4151569,-3.7135746
100507409,40.4690331,-3.8111196
105049233,40.4269465,-3.6667201
101629426,40.4180132,-3.7059626
97793621,40.410497,-3.7066202
102837633,40.4223759,-3.708217
97302840,40.404219,-3.6995066
98496409,40.4379497,-3.6385633
105078646,40.417539,-3.6722149
105125750,40.4395953,-3.6984169
106256311,40.3955767,-3.7348885
105642810,40.452149,-3.6684561
104029367,40.4683996,-3.7828373
106312783,40.4415377,-3.7023008
105767996,40.4160222,-3.7035573
104842298,40.4508592,-3.6761427
105914274,40.4407591,-3.6779457
106161705,40.4084666,-3.7202815
103381395,40.4434449,-3.5809918
105237059,40.4232761,-3.6728137
103267917,40.4789413,-3.6660865
105904731,40.4328179,-3.6507593
105120183,40.4228506,-3.7243075
105490198,40.4695281,-3.6631314
104899287,40.4171278,-3.7124476
105995798,40.466437,-3.6780736
106341137,40.4113074,-3.7050677
100993050,40.461158,-3.6605883
105352331,40.4533685,-3.6332
93273597,40.4157337,-3.708202
106107471,40.4398219,-3.6283331
105400335,40.4168743,-3.7028327
106332062,40.372918,-3.5843136
106175231,40.3911729,-3.6890808
105577580,40.4548018,-3.6913479
106332062,40.372918,-3.5843136
105400335,40.4168743,-3.7028327
106134145,40.4287412,-3.6396903
106107471,40.4398219,-3.6283331
99385546,40.4733564,-3.7880136
105512343,40.4169226,-3.6727267
101379517,40.4679522,-3.7084747
97082994,40.4355915,-3.6842261
105289239,40.3877508,-3.7447719
105943139,40.4443342,-3.7062164
105125600,40.4621798,-3.6252224
106334892,40.4270634,-3.6771077
106345647,40.4184228,-3.7123408
105298993,40.4525307,-3.6978509
103183376,40.4195333,-3.691408
104154459,40.433725,-3.6835146
105600090,40.3915385,-3.7400451
104489713,40.4261892,-3.6863786
105305031,40.458952,-3.7030588
105339299,40.4332755,-3.6759476
105779940,40.4138526,-3.7011834
105976987,40.4296983,-3.6849195
106332937,40.4136361,-3.6967142
96442647,40.4265612,-3.681122
104920503,40.4197902,-3.6751457
104516694,40.4258077,-3.7047205
105336539,40.4260501,-3.7021865
106215893,40.4020532,-3.6755605
25373042,40.4344067,-3.7026307
106343202,40.4416157,-3.6979645
106342742,40.4111214,-3.6949892
105166123,40.454021,-3.6529345
106347319,40.3330337,-3.7020217
106272205,40.404922,-3.705745
101514027,40.4032534,-3.7393518
106143454,40.4239785,-3.7100557
104992857,40.392561,-3.679064
105974195,40.4227221,-3.6715216
106272205,40.404922,-3.705745
100311327,40.4183861,-3.7073576
106081401,40.4166853,-3.6694124
105985783,40.4546723,-3.6993083
106343112,40.4217039,-3.7041748
106345432,40.4745882,-3.7340322
106133277,40.4506338,-3.6073044
105904353,40.4301868,-3.6793207
106343400,40.4224677,-3.6752053
106204917,40.409096,-3.6713022
106186798,40.4286516,-3.6715393
106106502,40.4315489,-3.6225649
106094108,40.4071423,-3.6675262
106168942,40.4479688,-3.6067641
106170807,40.4282854,-3.707859
106347130,40.4880662,-3.6714228
100051774,40.4348745,-3.687155
106331022,40.4337669,-3.6243142
106121020,40.4310616,-3.704509
105503320,40.4209969,-3.7041144
105489623,40.4120616,-3.7212837
106327331,40.4733402,-3.7324957
106098469,40.4286062,-3.6982849
104158009,40.4569246,-3.6901215
106232723,40.4362749,-3.7146794
106081292,40.4339615,-3.7194658
96691603,40.433954,-3.6819898
105999006,40.3781727,-3.7802026
105681935,40.4785734,-3.5819467
105191563,40.4356936,-3.6993543
103440594,40.463872,-3.6710681
104641472,40.4271064,-3.7032502
105553181,40.4030205,-3.6979627
106226832,40.4769289,-3.7385917
104278555,40.4142097,-3.7183426
105177885,40.4723086,-3.5801247
106342615,40.4710867,-3.5930081
104540584,40.4973649,-3.711944
105612923,40.4362327,-3.6991681
106111587,40.4133363,-3.7102707
105003198,40.4362641,-3.690831
103975633,40.4650458,-3.6332398
105553181,40.4030205,-3.6979627
105514561,40.4267071,-3.6789643
105177885,40.4723086,-3.5801247
105691858,40.3801729,-3.7474447
106131792,40.5184699,-3.7761987
104784453,40.4136261,-3.7077235
106113669,40.4706153,-3.5949083
106342414,40.4932669,-3.6958315
105723327,40.4559764,-3.6888001
106302230,40.3990215,-3.6597535
105520519,40.4320519,-3.6972948
105514372,40.3885519,-3.6994864
103493724,40.4236209,-3.7139177
105909850,40.4180618,-3.6969341
105311887,40.4199028,-3.6750121
105826965,40.3532403,-3.6999205
98719721,40.414167,-3.7090496
464681,40.4763621,-3.8288946
106243974,40.4356862,-3.683912
100809418,40.3818487,-3.6098625
106106060,40.4858858,-3.6490797
105887558,40.4099469,-3.7044515
102484275,40.4602453,-3.7015543
102850527,40.4446153,-3.6350474
105936801,40.4125508,-3.6972065
104355111,40.4455122,-3.633557
105587057,40.4295027,-3.7212459
105286450,40.393442,-3.6801636
106065440,40.4700788,-3.6519729
105512698,40.4558435,-3.675431
104362778,40.4340464,-3.6077187
100932241,40.425719,-3.6997212
106344731,40.4156198,-3.6977426
104003668,40.4701719,-3.7242689
106126736,40.3773004,-3.7753038
106345659,40.4357615,-3.6799131
99290732,40.423249,-3.7020892
105477367,40.4397591,-3.6427673
105477367,40.4397591,-3.6427673
105990398,40.4523765,-3.6537689
106342477,40.4364033,-3.7011183
35475533,40.4754341,-3.732193
99290732,40.423249,-3.7020892
106344731,40.4156198,-3.6977426
104003668,40.4701719,-3.7242689
98669287,40.4409822,-3.7164972
106347071,40.4687905,-3.70321
104747158,40.3998351,-3.5477204
100932241,40.425719,-3.6997212
106347152,40.46075,-3.6932466
106345659,40.4357615,-3.6799131
104414133,40.4562388,-3.6677634
105141787,40.4347074,-3.6837852
105398976,40.486553,-3.6690716
105973014,40.4413093,-3.6704257
104838385,40.4229536,-3.6719791
105326040,40.4363139,-3.6943188
106305959,40.4237468,-3.6704644
104583966,40.4566881,-3.6565803
105643075,40.4323802,-3.6814306
106347836,40.4405458,-3.6463549
105602902,40.4352619,-3.7155149
105726549,40.4341018,-3.7166508
106330204,40.4293081,-3.6135908
87418987,40.4888044,-3.7125641
87090378,40.476684,-3.8243719
105018756,40.4301358,-3.7247447
106300326,40.4529221,-3.6230166
104438773,40.4659802,-3.7043963
106157623,40.4238018,-3.6813134
106346992,40.4224347,-3.6113773
106345805,40.4166857,-3.7120455
105402230,40.44649,-3.7067704
104051136,40.432612,-3.684515
101071599,40.4354579,-3.6935107
105175813,40.4348737,-3.6858929
104561219,40.4014452,-3.6212109
106347705,40.4688767,-3.6907486
106126033,40.4213151,-3.7067753
103553592,40.448242,-3.671371
104775977,40.4127363,-3.6713953
100641810,40.4822371,-3.7424015
104550163,40.4617547,-3.7927675
96087309,40.4482864,-3.6713983
106127147,40.4364913,-3.6870164
105289130,40.3618269,-3.7568599
105553761,40.429352,-3.6689645
106347705,40.4688767,-3.6907486
104268335,40.4668774,-3.6768658
106127150,40.4364913,-3.6870164
99923878,40.4085384,-3.7077168
98136203,40.4482864,-3.6713983
106150797,40.371594,-3.5833025
105472704,40.4299423,-3.723216
106345761,40.4255069,-3.671778
106289140,40.3762984,-3.7478373
100067948,40.4281427,-3.7094414
106327780,40.4269461,-3.6956268
102191997,40.4125645,-3.7100825
103624397,40.469269,-3.809282
105291816,40.4409911,-3.7178522
104019096,40.4514476,-3.6884879
99980504,40.448242,-3.671371
88040804,40.420379,-3.7186517
105903109,40.4091752,-3.697303
106329381,40.4721112,-3.5779243
97104945,40.4139105,-3.7003939
106333106,40.421988,-3.7029488
106306320,40.4343954,-3.6793426
105126060,40.3917969,-3.7351804
105175823,40.4208021,-3.7018026
106330861,40.4886787,-3.6639256
106334538,40.4393405,-3.7111335
105278732,40.4075768,-3.7037306
106179439,40.3876354,-3.7432185
105316588,40.4546309,-3.6975932
106041941,40.4611779,-3.7800012
81242266,40.452519,-3.6525603
106119649,40.3978449,-3.5535747
105278732,40.4075768,-3.7037306
106343423,40.3888392,-3.6691517
105968984,40.3794058,-3.6204085
105520665,40.4160558,-3.6773676
106327123,40.4171751,-3.6678677
105091065,40.4348623,-3.6978942
103851283,40.4164264,-3.7078249
97573145,40.4276548,-3.6753428
105657016,40.4396228,-3.639747
98131469,40.4840936,-3.633785
106327386,40.4344073,-3.6769011
106306111,40.4342929,-3.6528384
104677775,40.4663088,-3.6663555
105852828,40.3938262,-3.6948612
105381644,40.3832827,-3.6655619
105705811,40.395518,-3.7191223
105133897,40.4449018,-3.6407151
101546808,40.4543758,-3.6816048
104609205,40.4105125,-3.6931138
105221868,40.4214007,-3.7073366
105004812,40.4165646,-3.7053575
106337241,40.4456814,-3.6680246
105834213,40.4281312,-3.7153755
97775293,40.4212326,-3.6759518
96545870,40.4307509,-3.6823401
106335939,40.4290099,-3.6444908
106323444,40.4188322,-3.7117537
104112397,40.4262059,-3.6961266
106001564,40.3851235,-3.6425642
105172137,40.4281819,-3.6666832
106227378,40.4372563,-3.6844313
106327385,40.3659031,-3.6043431
96600240,40.4296981,-3.6753057
103848665,40.4160745,-3.7116472
105662992,40.3993771,-3.5492668
105385110,40.4742892,-3.6709991
106342552,40.4273652,-3.6737696
98147173,40.4379088,-3.7136858
106343386,40.4924017,-3.6614057
104106388,40.4059724,-3.6729981
106343238,40.4215621,-3.6747593
105988135,40.4980942,-3.6186299
98319963,40.4261004,-3.7155922
106343386,40.4924017,-3.6614057
106129527,40.4236657,-3.7007898
102294994,40.4205029,-3.6966268
104255340,40.4531225,-3.6894033
101964725,40.4561693,-3.6259851
105089315,40.3833158,-3.6966226
95775610,40.4255894,-3.6705338
106343194,40.4374998,-3.6814203
105811631,40.4274275,-3.6929723
105036875,40.4256854,-3.6782387
98136413,40.448242,-3.671371
105945115,40.4680698,-3.7012222
105670526,40.4560863,-3.7007158
104940479,40.5042363,-3.7021613
98812369,40.448242,-3.671371
106163435,40.349681,-3.7178796
106335646,40.4220803,-3.677089
103553594,40.448242,-3.671371
105369817,40.4243522,-3.7126645
106342827,40.4263785,-3.7030786
97914515,40.448242,-3.671371
105863410,40.4052642,-3.6954227
105236832,40.4592886,-3.7657658
101710225,40.4514429,-3.6620289
103858202,40.4188266,-3.6999272
102070752,40.4592886,-3.7657658
104903093,40.371594,-3.5833025
106334852,40.408289,-3.7044698
105531936,40.4792037,-3.7345465
105311854,40.4550503,-3.6201283
106061692,40.439738,-3.6751825
106331632,40.4177239,-3.7006596
106042137,40.3712209,-3.7157806
104071237,40.448242,-3.671371
106117939,40.4576468,-3.796217
106189272,40.4263175,-3.6822409
105762191,40.4440037,-3.6622249
106322675,40.4575623,-3.7866177
105780988,40.3893075,-3.7643374
106331632,40.4177239,-3.7006596
104071237,40.448242,-3.671371
106117093,40.3951908,-3.7116194
104988386,40.4381726,-3.6832654
105423886,40.4559806,-3.6763143
105396893,40.4389425,-3.7154893
105911006,40.4214972,-3.6981942
106328309,40.4372415,-3.7133235
105526327,40.433202,-3.6716057
106332774,40.4284924,-3.7233809
105423282,40.3978916,-3.6633482
106344656,40.3841627,-3.743636
106236026,40.4170758,-3.6768238
105832306,40.4379413,-3.7004487
106342057,40.3949993,-3.6584304
106336188,40.3642875,-3.6196016
102825728,40.4266713,-3.6814551
106305666,40.4293432,-3.7170181
106328108,40.4200251,-3.7091952
106341222,40.4682868,-3.7200481
106329225,40.4131481,-3.6963483
106267307,40.4118871,-3.7198127
105047448,40.42825,-3.6707283
104499961,40.4213041,-3.7104013
105571580,40.4175182,-3.7065177
105176211,40.4048509,-3.7429322
106264807,40.4108205,-3.731083
106328810,40.4393422,-3.7131814
106343111,40.4138202,-3.6977386
106121451,40.4530804,-3.6879386
106264857,40.4108205,-3.731083
92799698,40.4363041,-3.7003236
105987923,40.444952,-3.6849162
105461608,40.4208868,-3.7147006
105096685,40.4223237,-3.7034997
106329063,40.4160549,-3.7027797
105550238,40.4402421,-3.6631259
105571580,40.4175182,-3.7065177
106305618,40.4275838,-3.6731448
105096685,40.4223237,-3.7034997
106305666,40.4293432,-3.7170181
104608513,40.4690638,-3.6802424
102997212,40.4716257,-3.8315489
105075962,40.4206807,-3.6906774
106011917,40.4039036,-3.6814461
104154482,40.4226657,-3.7001537
32075593,40.4360269,-3.6956074
106324299,40.4089184,-3.6138894
106153369,40.4234353,-3.671052
106152630,40.3735463,-3.6184285
105641471,40.3858191,-3.670222
104635105,40.4520098,-3.6529747
105427307,40.4230153,-3.7109376
105996804,40.3833122,-3.7791043
106295987,40.3806723,-3.7136614
106329855,40.4547498,-3.6781431
105419976,40.4480324,-3.6901151
104962698,40.500634,-3.6719847
106295986,40.4920452,-3.7198978
104682487,40.4643565,-3.6795214
105568759,40.3960007,-3.7441926
104746265,40.5048691,-3.6870489
100741028,40.4522864,-3.6736148
96224564,40.4477998,-3.6831008
106329109,40.4843744,-3.702597
102763938,40.4780119,-3.7334132
106335840,40.4380725,-3.7145725
106291867,40.4323671,-3.715316
103567277,40.4614362,-3.6975181
103567300,40.4614362,-3.6975181
101825446,40.4266456,-3.6875329
103567282,40.4614362,-3.6975181
33608321,40.4572726,-3.7700816
106220501,40.4686657,-3.7022679
106034416,40.4094727,-3.7213633
103567272,40.4614362,-3.6975181
103567299,40.4614362,-3.6975181
106220501,40.4686657,-3.7022679
106034416,40.4094727,-3.7213633
103567282,40.4614362,-3.6975181
103567299,40.4614362,-3.6975181
106343172,40.4256822,-3.7017973
104743542,40.4394821,-3.7155423
106291867,40.4323671,-3.715316
104123760,40.4158,-3.7084877
103567273,40.4614362,-3.6975181
103180051,40.4276094,-3.6858765
104823609,40.4715566,-3.7501737
105575472,40.4425859,-3.6154994
106220531,40.4686657,-3.7022679
103567272,40.4614362,-3.6975181
105453336,40.4822527,-3.6311453
105773978,40.4286777,-3.6834804
106346081,40.4545316,-3.7002135
105973350,40.3899162,-3.7310794
106347017,40.4252705,-3.7160094
105215232,40.4736136,-3.7413354
106337200,40.4323823,-3.7017767
106318016,40.3997968,-3.6913308
106347430,40.4215392,-3.6783348
105614694,40.3885519,-3.6994864
105554773,40.4317358,-3.6866184
106347608,40.4345449,-3.6755982
106329224,40.4235482,-3.6737609
106329395,40.4330143,-3.6770085
106220533,40.4686657,-3.7022679
105340447,40.4306214,-3.6837468
106347375,40.4221296,-3.6717019
105972924,40.3899162,-3.7310794
105142199,40.4023035,-3.6953141
103707622,40.4165482,-3.7012452
103210150,40.4173306,-3.6758197
100615027,40.3953283,-3.6595037
105291675,40.3924859,-3.7272572
105927603,40.4096015,-3.6737203
106343320,40.389044,-3.7234618
103490773,40.4066184,-3.686769
88939133,40.4138268,-3.7041709
105927603,40.4096015,-3.6737203
105904294,40.4215753,-3.6746526
106343320,40.389044,-3.7234618
104012446,40.405485,-3.6817718
106345405,40.4280526,-3.7032213
106341638,40.4257361,-3.6817107
105292270,40.4313206,-3.6809935
105291675,40.3924859,-3.7272572
106347432,40.4255513,-3.7034475
103210150,40.4173306,-3.6758197
105195562,40.4270662,-3.6734099
105890455,40.4013867,-3.6934735
98988917,40.4224856,-3.6913818
105424501,40.4304275,-3.6833283
106330607,40.4641184,-3.5952669
106044287,40.4278998,-3.6618804
106320487,40.4290174,-3.673515
106345834,40.4053732,-3.7006575
105218207,40.4553748,-3.6303551
105973802,40.4262269,-3.6755851
103845277,40.47392,-3.7422903
103824766,40.423772,-3.6890981
106344836,40.3842419,-3.6691855
102341211,40.4121275,-3.693608
105789148,40.4739196,-3.6585307
106332773,40.4293571,-3.701085
106323259,40.3703976,-3.6914516
106332839,40.4289578,-3.7024525
106347589,40.4079032,-3.7075974
104980071,40.4622028,-3.6755611
106331892,40.4385143,-3.7007598
94336938,40.4566232,-3.630279
106065826,40.3994505,-3.5474886
106341352,40.3936683,-3.7410445
105350374,40.465008,-3.6830519
104907779,40.4599015,-3.7985193
106298407,40.4192344,-3.6764224
106150019,40.3758939,-3.5800376
106121949,40.3997161,-3.5467341
